face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1581_ema_face0.jpg,Indian,Indian,Male,40-49,"[6.9006220e-02 4.9601678e-02 1.0569848e-01 2.0505877e-05 3.8062510e-04
 4.0366822e-01 3.7162435e-01]",[0.01715234 0.04596158 0.00318105 0.93370503],[9.9996507e-01 3.4915305e-05],"[4.3166910e-06 8.1713306e-06 3.2352854e-04 9.6990839e-03 2.0251732e-01
 5.8188450e-01 1.9691238e-01 8.4899217e-03 1.6067816e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1908_ema_face0.jpg,Middle Eastern,White,Male,30-39,"[2.0514612e-01 2.5732245e-04 8.8741630e-02 2.8775050e-05 2.0628184e-04
 1.8726499e-01 5.1835483e-01]",[8.2192034e-01 6.1822642e-04 2.1093145e-03 1.7535214e-01],[9.9945045e-01 5.4957555e-04],"[1.4744510e-06 2.6557971e-05 6.4683816e-04 6.5304749e-02 6.6678429e-01
 2.6387101e-01 3.3316305e-03 3.1832275e-05 1.6834151e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/113_ema_face0.jpg,Indian,Indian,Male,50-59,"[0.07904901 0.07647879 0.19629078 0.00116453 0.0073983  0.5320436
 0.10757499]",[0.34919742 0.23487405 0.00995126 0.4059773 ],[9.9992555e-01 7.4450691e-05],"[2.7280706e-05 1.4110390e-05 9.5897456e-05 3.8043768e-04 1.6453112e-02
 2.7470767e-01 6.2930679e-01 7.7404939e-02 1.6097227e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1295_ema_face0.jpg,Southeast Asian,Asian,Male,3-9,"[0.03031037 0.1120884  0.17569773 0.1572343  0.43023205 0.08069603
 0.01374122]",[0.00511744 0.07195546 0.91450834 0.00841885],[0.9883295  0.01167044],"[1.6112477e-01 7.5870538e-01 6.6503383e-02 1.0290681e-02 2.6709919e-03
 6.1451021e-04 5.9975628e-05 2.3995923e-05 6.3201937e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1685_ema_face0.jpg,Latino_Hispanic,Asian,Female,10-19,"[0.1313736  0.04786824 0.40969554 0.19674222 0.12291788 0.03102915
 0.06037338]",[0.17943658 0.1348347  0.54999894 0.13572975],[0.28983697 0.710163  ],"[2.2806209e-05 1.0761554e-02 6.2080711e-01 3.3421320e-01 3.1624697e-02
 2.4752794e-03 7.6777702e-05 1.6733988e-05 1.9061242e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2065_ema_face0.jpg,White,White,Male,30-39,"[7.2118068e-01 6.0267397e-04 8.2158431e-02 4.8505096e-03 4.4022445e-03
 1.9918266e-03 1.8481371e-01]",[9.6797562e-01 6.1827112e-04 3.1294283e-02 1.1179251e-04],[0.6807504 0.3192496],"[3.0047373e-05 1.3985084e-03 6.5537341e-02 2.2235781e-01 4.4317886e-01
 2.3912446e-01 2.6295856e-02 1.8807106e-03 1.9632955e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2162_ema_face0.jpg,Latino_Hispanic,White,Female,3-9,"[0.25362465 0.20451657 0.44974574 0.00131151 0.00501434 0.02699014
 0.05879707]",[0.88442993 0.05902798 0.00697602 0.04956611],[0.16220757 0.8377924 ],"[1.11367494e-01 8.49394441e-01 3.29822302e-02 2.83143227e-03
 2.06048018e-03 9.01886146e-04 3.43869207e-04 9.50687536e-05
 2.30721034e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1897_ema_face0.jpg,Southeast Asian,Asian,Male,40-49,"[0.00080709 0.11297666 0.03325735 0.07106735 0.7697938  0.01067701
 0.00142077]",[0.00238243 0.05191465 0.91468483 0.03101803],[9.9987233e-01 1.2768738e-04],"[2.7879051e-07 1.0411428e-06 9.4021081e-05 1.1897193e-02 3.0494964e-01
 6.1090386e-01 7.0393115e-02 1.7096278e-03 5.1170930e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2390_ema_face0.jpg,East Asian,Asian,Male,3-9,"[0.04681608 0.00169128 0.35046783 0.35682306 0.23935807 0.00260335
 0.00224027]",[0.04644709 0.0032586  0.94503045 0.00526385],[0.8640012  0.13599882],"[1.3869795e-03 7.9674053e-01 1.9997226e-01 1.4199702e-03 4.0008570e-04
 6.7946377e-05 8.2092747e-06 3.1409845e-06 8.1806149e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1801_ema_face0.jpg,White,White,Male,0-2,"[0.31213343 0.13411385 0.28260005 0.01177622 0.03648038 0.11266936
 0.11022677]",[0.63004965 0.19731656 0.13106857 0.04156533],[0.842679   0.15732093],"[6.6535169e-01 3.2608035e-01 5.0802734e-03 1.1256734e-03 1.4061208e-03
 7.5834879e-04 1.5966689e-04 2.9439438e-05 8.4499625e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/61_ema_face0.jpg,Middle Eastern,White,Female,20-29,"[0.3153527  0.00211613 0.11521682 0.00148381 0.00157177 0.04186051
 0.5223983 ]",[0.77661216 0.07569732 0.02934573 0.11834482],[0.05719688 0.94280314],"[6.9536276e-05 3.2514043e-02 2.6994535e-01 6.2196535e-01 7.1895227e-02
 3.5423336e-03 6.2082574e-05 5.4200423e-06 5.6997476e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1209_ema_face0.jpg,Indian,Black,Male,30-39,"[2.5046542e-03 7.5154588e-02 6.7489967e-02 2.6471305e-04 2.6634515e-03
 8.4697139e-01 4.9512237e-03]",[2.2417167e-04 6.4837652e-01 3.4988606e-03 3.4790045e-01],[9.9993914e-01 6.0807182e-05],"[9.2119626e-05 4.6428436e-04 1.5705930e-02 2.7384117e-01 4.8641524e-01
 2.0403954e-01 1.8532312e-02 8.8765856e-04 2.1794078e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1412_ema_face0.jpg,Middle Eastern,White,Male,30-39,"[4.4089922e-01 1.4540255e-03 8.8760108e-02 2.8239025e-04 6.0270366e-04
 1.6827805e-02 4.5117378e-01]",[9.9458247e-01 1.7636342e-04 8.2805978e-05 5.1583666e-03],[9.9999326e-01 6.7690216e-06],"[1.3052493e-05 1.3698283e-05 4.5637324e-04 4.5111150e-02 5.9904402e-01
 3.4248179e-01 1.2510573e-02 3.6099425e-04 8.3159384e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1661_ema_face0.jpg,Indian,Indian,Male,20-29,"[6.1687119e-03 2.2506079e-02 1.1620702e-01 5.4512470e-04 1.1770756e-02
 8.2436091e-01 1.8441314e-02]",[0.05799658 0.05176657 0.06037245 0.8298644 ],[0.9896932  0.01030681],"[5.7369411e-06 8.0276717e-04 1.4090009e-01 6.4868814e-01 1.9111687e-01
 1.8104328e-02 3.6036875e-04 2.0499774e-05 1.2091964e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1828_ema_face0.jpg,Southeast Asian,Asian,Male,20-29,"[0.00120494 0.12507854 0.04002965 0.03056549 0.7186142  0.08254883
 0.00195839]",[0.00363796 0.11100694 0.7337014  0.15165369],[9.999314e-01 6.860106e-05],"[3.6626625e-07 2.6894591e-05 2.0352112e-02 7.4569434e-01 2.2077096e-01
 1.2652736e-02 4.8655481e-04 1.5246453e-05 8.3055141e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/62_ema_face0.jpg,White,White,Female,3-9,"[7.4172628e-01 6.1701925e-04 7.0474535e-02 1.3944130e-01 2.0468380e-02
 1.0346153e-03 2.6237825e-02]",[0.8059329  0.00160745 0.18899299 0.00346664],[0.03917417 0.96082586],"[6.3555781e-04 5.6928998e-01 3.8328040e-01 4.5017190e-02 1.6712873e-03
 9.9158147e-05 4.9434075e-06 1.0719490e-06 3.2841842e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/23_ema_face0.jpg,East Asian,White,Male,60-69,"[4.0598246e-01 1.7093287e-05 2.2999411e-02 4.6362194e-01 2.2618027e-02
 1.5563564e-04 8.4605411e-02]",[6.8178856e-01 1.6507398e-05 3.1812540e-01 6.9553345e-05],[0.52829105 0.471709  ],"[9.7158190e-05 1.4831983e-03 6.1908844e-03 6.8289004e-03 1.7979721e-02
 8.4828123e-02 3.3900827e-01 4.6129116e-01 8.2292631e-02]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/918_ema_face0.jpg,White,White,Female,20-29,"[5.8686769e-01 7.5387619e-03 3.2762438e-01 4.2315279e-04 8.7957631e-04
 5.0235172e-03 7.1643032e-02]",[0.9681575  0.01696657 0.0051268  0.00974918],[2.704294e-04 9.997296e-01],"[1.6104240e-06 1.2326889e-03 1.5299109e-01 6.4408737e-01 1.9362636e-01
 7.9498896e-03 1.0871559e-04 2.2339959e-06 5.9531757e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/280_ema_face0.jpg,Southeast Asian,Asian,Female,30-39,"[0.13278015 0.03096467 0.06049654 0.22166313 0.46122754 0.01812964
 0.07473835]",[0.3022257  0.02751742 0.66552347 0.00473342],[0.24478489 0.7552151 ],"[4.1709278e-05 3.0380080e-04 1.7349176e-02 3.0892694e-01 4.4885066e-01
 1.8845165e-01 3.0778117e-02 4.7329776e-03 5.6497648e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/982_ema_face0.jpg,White,White,Female,3-9,"[9.8807812e-01 1.1943284e-03 3.9717606e-03 4.6244302e-05 1.3611329e-04
 8.9747517e-04 5.6759180e-03]",[9.9177480e-01 4.3148533e-03 5.2085356e-04 3.3894372e-03],[0.32696345 0.6730366 ],"[1.2109216e-02 6.8066138e-01 2.1169026e-01 4.4215854e-02 3.4230456e-02
 1.2832310e-02 3.5636774e-03 5.0331058e-04 1.9348730e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/549_ema_face0.jpg,East Asian,Asian,Female,20-29,"[4.2863887e-02 5.1455677e-04 1.3734876e-02 7.7402669e-01 1.6380827e-01
 8.9608156e-04 4.1556582e-03]",[4.9699821e-02 4.1596752e-04 9.4909322e-01 7.9093117e-04],[1.5112384e-04 9.9984884e-01],"[8.4335838e-08 7.6964798e-06 1.2910075e-02 7.8505677e-01 1.9690327e-01
 5.0685462e-03 5.1736959e-05 1.8901495e-06 3.7468364e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/708_ema_face0.jpg,Indian,Indian,Male,30-39,"[0.11075669 0.01600913 0.2358146  0.00110791 0.01277543 0.38651857
 0.23701772]",[0.20622487 0.00771107 0.24627651 0.53978753],[0.9888942  0.01110581],"[3.9829474e-06 6.6686807e-05 7.4688932e-03 1.9864839e-01 5.5062366e-01
 2.2361276e-01 1.8882094e-02 6.7167304e-04 2.1818769e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/529_ema_face0.jpg,East Asian,Asian,Female,30-39,"[7.9695567e-02 4.5489520e-05 2.5363503e-02 6.8104380e-01 1.8271700e-01
 3.9732250e-04 3.0737272e-02]",[1.6629692e-02 2.1680897e-04 9.8220718e-01 9.4630802e-04],[0.24994242 0.7500576 ],"[6.6019158e-05 2.2828260e-03 3.2357715e-02 1.4321370e-01 4.0959704e-01
 3.2799834e-01 7.6596312e-02 7.6756007e-03 2.1246471e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1622_ema_face0.jpg,Black,Black,Female,20-29,"[3.8761186e-04 9.5708203e-01 3.1395033e-02 4.7518952e-05 9.1757590e-04
 9.9790823e-03 1.9114690e-04]",[0.00125062 0.92351425 0.02828625 0.04694885],[0.00132945 0.9986705 ],"[6.6872904e-05 2.0824753e-02 3.7340319e-01 3.8373661e-01 1.9503757e-01
 2.5124459e-02 1.7394302e-03 6.5054919e-05 2.0698703e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2450_ema_face0.jpg,Black,Black,Male,3-9,"[2.8167665e-04 9.8587900e-01 1.8810487e-03 1.2390634e-05 1.2530315e-04
 1.1341326e-02 4.7930115e-04]",[1.8733452e-04 9.7418678e-01 6.7289930e-04 2.4952829e-02],[0.8199409  0.18005909],"[1.3911290e-02 9.3117380e-01 5.1175497e-02 3.2016197e-03 4.3142788e-04
 9.8082273e-05 7.0286628e-06 1.0437221e-06 2.2176566e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/285_ema_face0.jpg,White,White,Female,10-19,"[9.2451882e-01 3.6183340e-04 1.5982222e-02 1.4738477e-02 1.4095799e-02
 8.4142206e-04 2.9461442e-02]",[9.6894765e-01 1.3026354e-03 2.9498190e-02 2.5145302e-04],[0.35581934 0.64418066],"[1.3576370e-03 1.1848183e-01 5.5086190e-01 2.5535065e-01 6.5604366e-02
 7.9804305e-03 3.1096305e-04 4.1164098e-05 1.1010699e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/550_ema_face0.jpg,White,White,Male,30-39,"[9.7017461e-01 2.2982149e-05 1.0062334e-03 3.8914222e-05 5.9263588e-05
 2.3861499e-04 2.8459432e-02]",[0.9453305  0.00274337 0.00251805 0.04940816],[0.9988376  0.00116235],"[9.4869074e-06 6.3528911e-05 4.9298559e-03 3.2968119e-01 5.8845246e-01
 7.3658496e-02 3.0684846e-03 1.2565979e-04 1.0752737e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1372_ema_face0.jpg,White,White,Female,30-39,"[8.3162135e-01 5.7964485e-06 4.4635306e-03 3.1312995e-03 8.2803052e-04
 1.9558695e-04 1.5975434e-01]",[9.9574268e-01 4.4796388e-06 4.1355048e-03 1.1728141e-04],[0.02090141 0.97909856],"[2.7348819e-06 3.0213334e-05 6.4065689e-03 2.9636896e-01 4.8738626e-01
 1.9528793e-01 1.3643688e-02 8.3977426e-04 3.3872435e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2478_ema_face0.jpg,Indian,Indian,Male,20-29,"[0.00508886 0.00673343 0.10013202 0.2013794  0.3320665  0.35046127
 0.00413853]",[0.02185479 0.03846902 0.3313226  0.6083536 ],[9.9991536e-01 8.4603686e-05],"[1.4432437e-06 1.8232493e-04 6.5883406e-02 7.7286661e-01 1.5586388e-01
 5.1386706e-03 5.8099467e-05 5.3377771e-06 2.0321006e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/770_ema_face0.jpg,East Asian,White,Male,20-29,"[2.3975147e-01 1.8315871e-04 1.0130280e-02 6.3293922e-01 1.0754485e-01
 1.3286468e-04 9.3181450e-03]",[0.6606641  0.0052703  0.33215946 0.00190613],[0.968338   0.03166201],"[2.3715847e-06 5.7402335e-04 1.0855288e-01 6.3196748e-01 2.3744337e-01
 2.0406934e-02 9.9775032e-04 5.2148229e-05 2.9812679e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/407_ema_face0.jpg,White,White,Male,30-39,"[5.9993976e-01 9.8687240e-05 7.0911914e-02 3.1350348e-02 2.3623202e-02
 6.8362720e-02 2.0571336e-01]",[0.69614387 0.00231717 0.03669927 0.26483977],[9.9999237e-01 7.6265937e-06],"[1.4110083e-06 3.0650732e-05 4.6307216e-03 1.4830633e-01 6.0655385e-01
 2.3070218e-01 9.5811933e-03 1.9015877e-04 3.5376429e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/701_ema_face0.jpg,Black,Asian,Male,3-9,"[0.00461252 0.7309059  0.03026255 0.00741671 0.07412805 0.15141015
 0.0012642 ]",[0.00296848 0.34059015 0.5361821  0.12025927],[0.7817727  0.21822734],"[0.25365612 0.62068075 0.03225478 0.00989517 0.02731881 0.0313572
 0.01803073 0.0053143  0.00149216]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1478_ema_face0.jpg,East Asian,Asian,Male,10-19,"[5.0723877e-02 6.8642944e-04 6.6022530e-02 5.6767184e-01 3.1429502e-01
 2.4989911e-04 3.5038852e-04]",[8.0460776e-03 2.2028587e-03 9.8962671e-01 1.2440745e-04],[0.9136174  0.08638263],"[1.8296155e-04 3.0049590e-02 5.4248279e-01 2.8045550e-01 1.1798943e-01
 2.4228679e-02 3.9438182e-03 5.7690812e-04 9.0406633e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1506_ema_face0.jpg,Southeast Asian,Asian,Male,30-39,"[0.04163117 0.0241158  0.34753624 0.10197883 0.47522274 0.00462711
 0.00488812]",[0.0150216  0.01081856 0.97263145 0.00152835],[9.9977672e-01 2.2322984e-04],"[8.7763368e-07 1.2761655e-05 7.6664435e-03 4.6891680e-01 4.8738849e-01
 3.5372790e-02 6.3248171e-04 9.0930598e-06 2.8034546e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/974_ema_face0.jpg,Latino_Hispanic,Black,Male,10-19,"[0.01847773 0.31303033 0.35019216 0.00084988 0.00631206 0.22967567
 0.08146212]",[0.02345211 0.82592076 0.07133631 0.07929084],[0.68288285 0.31711712],"[1.7154407e-04 1.9480029e-02 4.2583397e-01 1.7151688e-01 1.4484562e-01
 1.4068833e-01 5.6371339e-02 3.6187712e-02 4.9046180e-03]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1067_ema_face0.jpg,East Asian,Asian,Female,3-9,"[3.3747144e-03 8.3349332e-06 5.6702937e-03 8.6690348e-01 1.2348100e-01
 3.7802718e-04 1.8413755e-04]",[1.0929994e-02 1.4245287e-04 9.8833019e-01 5.9742032e-04],[0.06795024 0.93204975],"[1.0746949e-03 9.3534768e-01 5.9526090e-02 3.1372244e-03 8.2685129e-04
 7.7630772e-05 7.7189879e-06 1.7735979e-06 3.4552474e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1082_ema_face0.jpg,White,White,Female,20-29,"[8.9757079e-01 6.8490976e-05 2.9057600e-02 3.7210502e-02 8.5365949e-03
 9.4949506e-04 2.6606495e-02]",[7.3597473e-01 1.9143100e-04 2.5885427e-01 4.9796170e-03],[0.00519922 0.9948008 ],"[4.13185735e-05 8.45956989e-03 1.20497726e-01 3.90545517e-01
 3.35987657e-01 1.31048873e-01 1.26407482e-02 7.30191648e-04
 4.83668773e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1184_ema_face0.jpg,White,White,Female,20-29,"[9.8470587e-01 2.1352758e-05 3.3724534e-03 1.9791047e-03 8.8582380e-04
 1.6925931e-04 8.8661853e-03]",[9.7031909e-01 1.2190550e-04 2.9007804e-02 5.5128074e-04],[0.20610155 0.79389846],"[4.0875378e-07 1.2879037e-04 7.8710966e-02 7.0983809e-01 2.0658939e-01
 4.6797618e-03 5.1286992e-05 1.2864394e-06 1.1667394e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1489_ema_face0.jpg,Black,Black,Female,3-9,"[9.4751492e-03 6.9358462e-01 2.6201680e-01 3.3906873e-04 4.2815581e-03
 2.7587838e-02 2.7150214e-03]",[0.00369863 0.9623279  0.00333655 0.03063688],[0.13995007 0.86004996],"[6.7040510e-04 8.9097577e-01 1.0712315e-01 1.0367904e-03 1.7495734e-04
 1.7464739e-05 1.2579668e-06 1.8807948e-07 3.3701728e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/433_ema_face0.jpg,Middle Eastern,White,Male,40-49,"[2.9299000e-01 9.8239580e-05 1.1296818e-01 4.3592797e-04 6.4552337e-04
 1.8043723e-02 5.7481837e-01]",[9.3632883e-01 9.7734199e-05 3.9900717e-04 6.3174382e-02],[0.95409155 0.04590848],"[5.8024283e-04 1.8445749e-02 1.1004595e-01 8.8247724e-02 3.3351126e-01
 3.9962661e-01 4.5628376e-02 3.6925278e-03 2.2159783e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1175_ema_face0.jpg,White,Asian,Male,30-39,"[0.44190213 0.00096336 0.11058024 0.25250992 0.11987073 0.00669027
 0.06748333]",[1.51069425e-02 2.05220233e-04 9.83285904e-01 1.40195189e-03],[9.9997389e-01 2.6104839e-05],"[9.36727645e-07 1.11872387e-05 1.81458693e-03 3.30532581e-01
 5.80396891e-01 8.36650506e-02 3.46595235e-03 1.09885485e-04
 2.87413582e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2338_ema_face0.jpg,Black,Black,Female,30-39,"[1.6594334e-02 7.7272862e-01 9.0173878e-02 7.5068738e-04 3.4357335e-03
 8.8054106e-02 2.8262626e-02]",[0.01217838 0.9459396  0.0052767  0.03660536],[0.04705248 0.9529475 ],"[4.2021537e-04 4.4723351e-02 1.6199425e-01 2.4469860e-01 3.4502795e-01
 1.5701096e-01 4.1958865e-02 3.9080521e-03 2.5775511e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1898_ema_face0.jpg,Black,Black,Male,10-19,"[4.1984942e-05 7.9086477e-01 2.3003609e-03 2.3609743e-04 1.1018422e-02
 1.9550219e-01 3.6220579e-05]",[2.7322501e-05 9.4317764e-01 1.5545933e-03 5.5240434e-02],[0.93673056 0.06326944],"[2.7139329e-06 5.8817476e-02 8.8490373e-01 5.4837421e-02 1.3898805e-03
 4.8026963e-05 6.4590881e-07 6.8159622e-08 7.1209647e-09]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/999_ema_face0.jpg,White,White,Female,30-39,"[7.0702338e-01 3.1823460e-03 8.5225284e-02 6.5940764e-04 1.6183408e-03
 7.3823528e-03 1.9490893e-01]",[9.9689764e-01 2.0067147e-03 5.5739551e-04 5.3822214e-04],[0.00116283 0.9988372 ],"[0.00071596 0.01111956 0.04207695 0.22518866 0.37648317 0.25194985
 0.07810421 0.01303539 0.00132629]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/723_ema_face0.jpg,White,White,Female,20-29,"[9.3693781e-01 6.4498381e-05 1.1750177e-02 8.8868728e-05 1.2553777e-04
 3.0877418e-04 5.0724342e-02]",[9.9690229e-01 1.0787906e-03 6.9114647e-04 1.3277651e-03],[0.19854288 0.80145717],"[5.6079699e-08 1.5076691e-04 2.2843729e-01 7.2639149e-01 4.4112582e-02
 8.9337531e-04 1.3641386e-05 6.5490798e-07 4.7309673e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1000_ema_face0.jpg,White,Asian,Male,20-29,"[0.6073389  0.0082625  0.04600091 0.15732448 0.07796751 0.00591984
 0.0971859 ]",[0.04527424 0.00313198 0.9468316  0.00476223],[0.8694671  0.13053288],"[4.8768437e-05 7.6386314e-03 2.1444868e-01 7.1729499e-01 5.7589907e-02
 2.7788908e-03 1.6806899e-04 2.5578382e-05 6.4958381e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1044_ema_face0.jpg,White,White,Female,20-29,"[9.9965078e-01 5.3025309e-07 1.9902986e-05 9.8400426e-07 3.2398889e-06
 3.1899469e-06 3.2140035e-04]",[9.9995786e-01 8.9690320e-06 5.9139488e-06 2.7319011e-05],[0.00291162 0.9970884 ],"[1.2577378e-07 3.1880107e-05 2.0200681e-02 7.4083871e-01 2.2524308e-01
 1.3509775e-02 1.7174295e-04 3.6678753e-06 3.9711733e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/316_ema_face0.jpg,Middle Eastern,White,Female,30-39,"[0.34571537 0.00168217 0.09826151 0.00459968 0.00630416 0.0156103
 0.52782685]",[0.5806228  0.00154989 0.4145336  0.00329375],[0.12268239 0.8773176 ],"[1.7486581e-06 2.4074707e-05 6.2801568e-03 2.4636920e-01 4.9221754e-01
 2.2195120e-01 3.1025203e-02 2.0075787e-03 1.2329283e-04]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/783_ema_face0.jpg,Indian,Indian,Female,20-29,"[0.01680324 0.01056793 0.20516986 0.00083547 0.00380153 0.72085893
 0.04196303]",[0.03376646 0.12748225 0.00699708 0.8317542 ],[0.00111752 0.99888253],"[1.6006493e-07 6.7927693e-05 3.8011909e-02 7.2832781e-01 2.2427678e-01
 9.1161393e-03 1.9363061e-04 5.5007636e-06 6.3869571e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/159_ema_face0.jpg,White,White,Female,20-29,"[0.3647953  0.00218889 0.2020442  0.10972831 0.06217644 0.03053418
 0.22853273]",[0.95770895 0.00252901 0.0294982  0.01026383],[0.01440702 0.98559296],"[1.0396433e-06 5.3510856e-04 2.2778022e-01 7.3934013e-01 3.1960215e-02
 3.7967370e-04 3.2969106e-06 3.3180817e-07 3.1413929e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/400_ema_face0.jpg,Latino_Hispanic,Asian,Female,20-29,"[0.1935851  0.03045935 0.3865829  0.24029844 0.07520662 0.00483959
 0.06902802]",[0.07865294 0.0082862  0.8937873  0.01927353],[0.0288379  0.97116214],"[7.5952116e-06 5.1580317e-04 7.3041752e-02 3.9531830e-01 3.8847962e-01
 1.3101256e-01 1.0496240e-02 1.0932701e-03 3.4873225e-05]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/2227_ema_face0.jpg,East Asian,Asian,Female,10-19,"[7.4339509e-02 1.1846590e-04 3.5855312e-02 7.8851318e-01 7.5571440e-02
 4.1267597e-03 2.1475215e-02]",[7.6861799e-02 4.2704132e-04 9.1669828e-01 6.0129310e-03],[0.02587077 0.97412926],"[1.27543637e-04 1.01521045e-01 6.65023625e-01 2.26982102e-01
 6.09504897e-03 2.40227644e-04 8.50847755e-06 1.55316548e-06
 3.26002350e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1099_ema_face0.jpg,White,White,Male,30-39,"[9.9564236e-01 3.4395929e-05 1.9502259e-03 6.1779070e-07 2.4826963e-06
 2.1396247e-04 2.1560306e-03]",[9.9050999e-01 4.1837344e-04 2.6344156e-05 9.0452768e-03],[0.990469   0.00953101],"[5.4709119e-07 1.2776652e-05 6.3944459e-03 4.2188781e-01 4.8437896e-01
 8.2785502e-02 4.4388250e-03 9.4560179e-05 6.5024574e-06]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/297_ema_face0.jpg,Southeast Asian,Asian,Female,20-29,"[0.0512186  0.18062234 0.1360323  0.1361721  0.4497076  0.03888869
 0.00735832]",[0.10340178 0.03378625 0.85246444 0.01034756],[0.00145008 0.99854994],"[1.6081433e-06 4.0116231e-04 3.9847847e-02 7.8755611e-01 1.6612379e-01
 5.8708298e-03 1.9127327e-04 7.1613513e-06 2.5060939e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1074_ema_face0.jpg,Latino_Hispanic,Indian,Male,3-9,"[0.04125851 0.00340207 0.78689355 0.01437448 0.0691037  0.07463671
 0.01033099]",[0.05954901 0.01781061 0.20719501 0.71544534],[0.92881906 0.07118093],"[1.0257702e-03 9.0097725e-01 9.1473132e-02 4.7215363e-03 1.5765197e-03
 2.1817864e-04 6.6833536e-06 8.1500309e-07 6.9826847e-08]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/1471_ema_face0.jpg,White,White,Male,20-29,"[7.1551597e-01 2.2115882e-02 2.1108972e-01 1.8131585e-04 3.7810588e-04
 2.7544773e-03 4.7964517e-02]",[9.9581379e-01 2.2808383e-03 6.8938643e-05 1.8364438e-03],[0.9766177  0.02338235],"[2.4169460e-06 3.0198556e-04 7.2266512e-02 6.9442987e-01 2.2370164e-01
 9.1458838e-03 1.4544175e-04 5.6769832e-06 5.5017301e-07]"
detected_faces_fairface_bal_gen_ddpm_ep=206_ema/789_ema_face0.jpg,White,White,Male,20-29,"[5.1843822e-01 7.3459509e-05 5.1973034e-03 5.2755792e-02 1.7788384e-02
 7.1215566e-04 4.0503466e-01]",[0.66560197 0.00208775 0.32720438 0.00510589],[0.906303   0.09369701],"[7.7111647e-05 2.2270932e-04 3.3385318e-02 4.0440843e-01 3.5079747e-01
 1.8975094e-01 1.7318614e-02 3.4900473e-03 5.4932170e-04]"
